age,location,text,r,g,b,x,y
40代,横浜,近所に赤ちゃん連れで利用できる場所があるといいナ。,-8.630864836,-2.879798042,-0.68410705,4.537601065,-16.45187831
２０代,横浜,子供同伴で行けるジム、ネイルサロン、マッサージなどの施設がふえるとママはうれしい！！！　　（産後ダイエットしたい！！）,6.928007102,-6.337887191,3.489993658,-6.473504354,-3.26147913
３０代,横浜,育児疲れ　身体ボロボロ　リフレッシュしたい,0.130610726,-4.422631922,4.666487653,1.375175001,9.107018105
40代,横浜,駅のスロープを増やしてほしい。,-8.270043863,-2.359048913,2.978830044,6.954278805,-12.80230739
４０代,横浜,子どもが安心して遊べる場所が少ない。（学童に入っていないと放課後児童館に入れない）,6.778115708,-9.522849331,-1.816135702,-7.907148124,-16.48607382
30代,横浜,もっと気楽に使える預け先（一時保育）がたくさんあるといい！,9.941087391,4.193276365,7.258817118,15.3570482,-3.22321408
２０代,横浜,仕事復帰できるのはありがたい。だけど保育所には入れるかな？入れたとしても子育てしながら仕事は両立できるかな？子どもが体調を崩したら・・・。保育所がもっと増えること、子育てに協力的な職場が増えることを望みます！！！,0.095436128,-6.468297012,4.020962566,5.166435247,15.86860733
２０代,横浜,認可保育園を増やしてほしい。働きやすい環境づくりをしてください。病児保育が増えてほしい。,5.569513061,10.88273566,5.983989628,21.95620093,5.461358462
30代,横浜,子どもを連れて電車に乗りづらい。,-3.81667019,-4.236168525,3.755097864,2.556357569,-8.930185923
３０代,横浜,たくさんの保育施設があるといいな。,7.353925718,-3.377479237,-0.496045336,-4.637227113,-11.43519712
３０代,横浜,雨の日も遊べる施設の充実を。,3.426087472,-1.282576332,6.081644255,1.181312753,0.282155474
２０代,横浜,中途での認可保育園への入園が難しい。働くママは悩んでいます。出産から出産手当金が出るまでの期間を短くしてください！３ヶ月無休は苦しいです。,6.925564984,3.116784761,-1.777077701,11.24526837,8.003385492
２０代,横浜,電車について。ベビー専用車ができてほしい。,-11.26175119,0.178708755,0.019711188,13.88714537,-14.96944033
３０代,横浜,周りの人が注意する（指導）環境が当たり前になるように。昭和の良きおじさんの復活！,4.308309107,-5.690516148,-4.341134073,-11.80750903,-10.75819326
３０代,横浜,子どもを持つ親自身が思いやりやマナーに気を付けて子育てをしていくべき。,4.14246782,-4.326389541,-4.298719663,-11.66463008,-9.28647724
３０代,横浜,夫が会社で育児休暇を今より取得しやすい環境にしてほしいです。男性はなかなか休みづらい。せっかく制度はあっても、活用している人が会社でいないそうです。,-1.565619012,-10.32605404,2.741776375,4.393896964,20.39440497
３０代,横浜,もっと保育園が増えれば良いなと思っています。,9.115604459,0.722979568,1.625081927,8.996507282,1.064869689
２０代,横浜,電車・バス・駅　ベビーカー乗せづらい！,-10.48793039,0.047267183,-0.017981629,13.97140436,-14.85974081
３０代,横浜,公共の乗り物に乗って、赤ちゃんが泣いてしまうと冷たい目で見られる・・・。もっと温かい目で見てもらえるといいな。,-8.662442434,-2.714897702,7.64571066,10.36908291,-6.451098819
不明,横浜,赤ちゃんを連れて遊びに行ける場所が増えてほしいです。,4.60794711,-5.272183171,-3.902506128,-11.61825904,-9.879570605
３０代,横浜,「ビッグより大きい」オムツを小学１年生に使っています。毎晩のようにオムツからもれてしまい困っています。,-8.163753292,-2.582225019,7.399039479,10.2962172,-6.390268123
２０代,横浜,子どもがインターナショナルスクールに通学予定ですが、もっと国からの金銭的な援助があるととても助かります。,-2.701913619,-0.716120442,-0.344901901,-2.75806938,15.18529376
３０代,横浜,出かけた際に子どもが安全安心にあそべる場所が増えるといいなあ。,6.262904281,-5.188913078,2.992654068,-4.303905322,-5.347853091
２０代,横浜,親が近くにいないので、預けたり、自分が全部やらないといけないので大変。,-1.250944296,-1.613033408,-5.978631816,-9.953544542,-1.809392816
２０代,横浜,ノンステップバスの数を増やして！２人連れて乗るバスは大変なの！,-10.19938314,-3.949405035,5.578125327,12.42262157,-2.810289945
３０代,横浜,エレベーターで健常者がたくさん並び、ベビーカーや車椅子の人が後回しになり大変。,-7.759513935,-3.718569126,6.437148167,9.087137512,-6.334871506
20代,横浜,子連れで外出時、エレベーターの点検の時、ベビーカーと子どもと荷物と妊娠中・・・。１人でどうしようもなく困った。,-9.538459459,-1.785162241,7.538734758,11.52701311,-7.236728518
４０代,横浜,子育て中の人へ優しい人の目があったら嬉しい。,1.978465615,-2.816869007,-8.305066797,-16.54891433,-4.424665808
30代,横浜,出産までの検診費用も公費でまかなってほしい。親子で遊べる地域センターが増えると外に出かける楽しみができる！,-3.585725093,6.03522162,-0.63005887,-9.822967671,9.144468415
20代,横浜,保育園を増やしてー！！！,3.699979037,-0.071082522,4.438685953,2.819268273,2.266895486
３０代,横浜,女性専用車両があるように子ども専用車両があってもよいのではないか。時間ごとにあるととても便利だと思う。,-5.034314978,-4.796735653,3.787317908,3.195966861,-9.971871211
３０代,横浜,お昼寝をしっかりしてほしい。,6.157660108,-4.791653774,-2.295607541,-7.368026608,-10.56775627
３０代,横浜,出産費用が高い。もう少し公費でまかなってもらえると嬉しい。助かります。,-1.357842227,8.599180535,-4.783038387,-14.25177552,13.38412053
不明,横浜,希望したら必ず保育園に入れるといいです。,6.353664533,5.869875078,2.619953675,14.87623262,5.975706709
３０代,横浜,保育園に入りやすい世の中になってほしい。,2.077053114,6.535760857,-0.521175542,-7.787089802,16.36757637
３０代,横浜,保育園の入園の仕方について明確にしてほしい。入れるかどうかギリギリまでわからないので不安。,7.326314434,7.180027013,6.649634475,20.03000527,3.521416557
３０代,横浜,急に子どもを預けなければならない時に支援してくれる人がすぐに見つかるような環境であればよいと思う。,4.44251189,-4.319384149,-4.20887173,-11.47364634,-9.313838031
不明,横浜,親子のつどいの広場。今は近いけれど引っ越し先では遠くて通えない。もっと数を増やしてほしい。,6.4063502,-3.251192805,-0.896872507,-3.614928068,-11.54404634
２０代,横浜,公共の交通機関を赤ちゃん連れでももっと利用しやすくして欲しい！！,-7.524501893,0.175551062,3.890507293,9.682070136,-11.46234577
20代,横浜,電車に乗ってもベビーカー、車椅子スペースに人がいて乗りにくい！もっとベビーカーも電車に乗りやすくなればいいな。,-10.86880464,-1.679158313,-5.240760094,14.64798136,-21.08780293
２０代,横浜,出産費用がもっと安くなればいい。,-1.906628357,6.838319061,-2.855670444,-11.19818736,11.80965954
２０代,横浜,電車に乗るとやさしく声をかけてくれる人もいるが、冷たい目線の人もまだまだ多く、気軽に乗れない。,1.341472494,-3.077050604,-5.227033308,-11.67587652,-4.190670042
３０代,横浜,１人でお出かけができない！お腹が大きいと車運転も難しい。,-9.238411925,-2.306512568,6.490747675,11.21285684,-7.362836815
５０代,横浜,子育て支援の充実。補助金の増加。議員定数の削減。,7.950370504,-0.349856282,0.149207447,11.63856687,3.045972905
３０代,横浜,子どもが安心して遊べる広い公園がほしいです。近くの公園は小さくて、子どももたくさんいて、いつもとても混んでいます。よろしくお願いします！,4.960196201,-10.89819595,-3.84396341,-9.926571619,-18.98676859
３０代,横浜,横浜市の中学校に給食を！！,-1.3396999,8.881439449,-7.576189353,-16.8250543,14.89215468
３０代,横浜,育児手当67％（2/3）もらえなかった。50％だった。少しくやしい気持ちがある。,-0.138347261,1.854172913,-3.849698177,-11.27323052,3.592650603
４０代,横浜,子どもがうるさくしても大丈夫な遊び場がもっと欲しい。,0.172458537,-0.597702502,8.883992683,-3.023019336,-0.26863521
３０代,横浜,幼稚園に入るのが大変。３日並んだ。幼稚園を増やして！,0.606815734,2.68830872,-5.478990623,-15.64147511,3.832659506
２０代,横浜,保育園の園庭が狭い。保育時間を長くしてほしい。,3.279509395,9.291607946,5.082982872,19.66958767,9.351986421
３０代,横浜,認可保育園を増やすために、保育士さんの賃金を上げて人を増やしてほしい！！！,4.236097203,9.674535165,4.554379202,19.45565415,8.38828119
30代,横浜,保育園の定員が少ない。０歳児の定数を増やして欲しい。,7.793201801,6.615208925,6.422639362,19.68941545,3.057718868
30代,横浜,保育園に入りやすくしてほしい！,8.461654886,1.519375531,2.940443773,9.044921539,2.045944181
30代,横浜,一時預かりの枠が少なくて利用できない。,4.823728306,7.648194695,5.157859695,19.09812837,6.288694578
２０代,横浜,あと二ヶ月、赤ちゃんが産まれる。外国人として、日本で子育てを上手にできるように、がんばりますけど、どこか育児に関わっていろいろ教えてくれる場所があるといいな！,-2.192529324,-5.117666731,2.186923524,1.084075824,14.76325014
30代,横浜,もっと保育園増やして―！！,-0.906268179,4.902065074,-1.504285641,-8.303605519,10.66930126
30代,横浜,男性の育児休暇の義務付けを！！,-1.133582884,-8.371979301,2.277721682,3.681675691,18.51306293
２０代,横浜,保育園に入所したい,6.591475918,6.411816037,2.443253312,15.12155147,5.567755437
２０代,横浜,子育て世代も、子供がいない家庭も、独身も、みんながゆとりを持って仕事ができる世の中になってほしい。残業もみんなゼロ。今は独身の人に負担が寄ってしまっていて、時短で働くのが申し訳ない。,0.229498241,-8.910154881,2.897971069,5.032605465,18.87437628
30代,横浜,保育園をもっと増やして欲しい！,8.958064566,0.695390171,3.154736978,8.385396972,1.320860424
30代,横浜,働きたいのに子供を預けるところがない。もう少し早い時間を,0.195589556,-0.588429393,8.887030484,-3.023304955,-0.268708555
30代,横浜,認可、認可外とも保育園が見つからず育児休業がギリギリまで取らなきゃいけなかったり、とっても見つからなかったり　どうにかしてほしい,3.564331196,9.727052682,6.048338833,20.58558785,9.105331424
不明,横浜,乳児医療助成制度の期間を長くして欲しい！！,0.941642244,5.198464544,-6.56291072,-17.45279185,7.537523539
30代,横浜,保育園が見つからない。仮予約していたのが落選だった。,3.75042685,1.287690859,-2.775797997,-2.795486239,8.927295382
30代,横浜,待機児童どうにかしてほしい。預けるところないと探すこともままならない。,4.381558287,-0.762597878,2.95926915,5.688139175,4.731186405
3０代,横浜,審査を受けての保育園入所が現状。本当は、こちらで選んで保育園に入りたい。,3.435357363,9.515542062,5.572004117,20.19288129,9.214876081
